GPS time,CoG,Lat,Lon,VX,VY,VZ,relPosHeading
20240904191034,335.31,0.0,0.0,-1.26,0.97,2.08,334.4488
20240904191034,335.08,0.0,0.0,-1.23,0.93,2.02,334.48594
20240904191035,335.3,0.0,0.0,-1.17,0.9,1.94,334.62662
20240904191035,335.68,0.0,0.0,-1.12,0.87,1.88,334.73606
20240904191035,335.51,0.0,0.0,-1.09,0.85,1.81,334.82514
20240904191035,335.37,0.0,0.0,-1.05,0.82,1.74,334.88886
20240904191035,335.45,0.0,0.0,-1.01,0.78,1.69,334.93146
20240904191035,336.09,0.0,0.0,-0.97,0.78,1.64,335.12368
20240904191035,335.32,0.0,0.0,-0.95,0.73,1.58,334.94232
20240904191036,336.5,0.0,0.0,-0.87,0.71,1.52,335.18704
20240904191036,336.22,0.0,0.0,-0.87,0.7,1.5,335.27558
20240904191036,335.18,0.0,0.0,-0.86,0.66,1.42,335.2743
20240904191036,336.81,0.0,0.0,-0.79,0.65,1.4,335.40998
20240904191036,335.77,0.0,0.0,-0.79,0.62,1.34,335.6328
20240904191036,336.32,0.0,0.0,-0.76,0.6,1.31,335.58192
20240904191036,336.61,0.0,0.0,-0.72,0.58,1.26,335.7426
20240904191037,336.55,0.0,0.0,-0.7,0.58,1.22,335.75784
20240904191037,336.69,0.0,0.0,-0.67,0.54,1.18,335.6844
20240904191037,336.37,0.0,0.0,-0.71,0.58,1.22,335.67068
20240904191037,336.35,0.0,0.0,-0.7,0.57,1.21,335.79544
20240904191037,337.33,0.0,0.0,-0.7,0.6,1.26,335.78772
20240904191037,336.55,0.0,0.0,-0.74,0.61,1.28,335.97028
20240904191037,337.25,0.0,0.0,-0.72,0.6,1.3,336.02728
20240904191038,337.13,0.0,0.0,-0.75,0.64,1.32,336.10256
20240904191038,337.33,0.0,0.0,-0.77,0.65,1.37,335.99752
20240904191038,336.45,0.0,0.0,-0.82,0.67,1.4,336.20096
20240904191038,336.81,0.0,0.0,-0.9,0.75,1.57,336.28004
20240904191038,338.41,0.0,0.0,-0.92,0.82,1.73,336.3748
20240904191038,337.06,0.0,0.0,-1.09,0.92,1.93,336.53244
20240904191038,337.55,0.0,0.0,-1.15,0.99,2.08,336.77692
20240904191039,338.43,0.0,0.0,-1.19,1.08,2.23,336.82864
20240904191039,337.95,0.0,0.0,-1.29,1.13,2.38,337.03692
20240904191039,339.17,0.0,0.0,-1.3,1.21,2.53,337.47488
20240904191039,339.1,0.0,0.0,-1.4,1.3,2.7,337.80092
20240904191039,339.43,0.0,0.0,-1.46,1.36,2.88,338.09224
20240904191039,340.34,0.0,0.0,-1.49,1.47,3.04,338.76552
20240904191039,340.86,0.0,0.0,-1.53,1.57,3.2,339.13476
20240904191040,340.42,0.0,0.0,-1.64,1.62,3.36,339.5502
20240904191040,341.2,0.0,0.0,-1.66,1.72,3.53,339.79296
20240904191040,341.48,0.0,0.0,-1.7,1.78,3.66,340.26524
20240904191040,341.86,0.0,0.0,-1.72,1.84,3.77,340.6904
20240904191040,342.49,0.0,0.0,-1.72,1.91,3.88,341.17992
20240904191040,342.82,0.0,0.0,-1.74,1.97,3.99,341.66832
20240904191040,343.12,0.0,0.0,-1.76,2.02,4.11,342.07136
20240904191041,343.88,0.0,0.0,-1.75,2.12,4.25,342.5592
20240904191041,343.9,0.0,0.0,-1.79,2.16,4.36,342.9698
20240904191041,344.51,0.0,0.0,-1.8,2.25,4.52,343.29904
20240904191041,345.19,0.0,0.0,-1.78,2.31,4.63,343.77132
20240904191041,345.28,0.0,0.0,-1.82,2.37,4.76,344.20816
20240904191041,345.47,0.0,0.0,-1.85,2.45,4.9,344.68864
20240904191041,345.91,0.0,0.0,-1.85,2.51,5.02,344.90676
20240904191042,346.27,0.0,0.0,-1.86,2.58,5.15,345.3612
20240904191042,346.48,0.0,0.0,-1.88,2.65,5.27,345.64788
20240904191042,346.81,0.0,0.0,-1.89,2.73,5.39,346.0042
20240904191042,346.97,0.0,0.0,-1.91,2.8,5.51,346.28444
20240904191042,347.18,0.0,0.0,-1.93,2.85,5.63,346.43324
20240904191042,347.78,0.0,0.0,-1.91,2.94,5.78,346.86404
20240904191042,347.67,0.0,0.0,-1.94,2.97,5.84,347.17344
20240904191043,348.14,0.0,0.0,-1.93,3.05,5.97,347.39256
20240904191043,348.15,0.0,0.0,-1.96,3.11,6.07,347.565
20240904191043,348.4,0.0,0.0,-1.95,3.14,6.15,347.48772
20240904191043,347.84,0.0,0.0,-2.02,3.12,6.14,347.40132
20240904191043,347.3,0.0,0.0,-2.09,3.12,6.16,347.09784
20240904191043,345.95,0.0,0.0,-2.27,3.08,6.17,346.13356
20240904191043,345.34,0.0,0.0,-2.32,3.03,6.09,345.2772
20240904191044,343.08,0.0,0.0,-2.58,2.95,6.01,343.86052
20240904191044,340.59,0.0,0.0,-2.85,2.85,5.91,341.94076
20240904191044,338.35,0.0,0.0,-3.1,2.75,5.82,339.85988
20240904191044,336.2,0.0,0.0,-3.31,2.65,5.68,337.6494
20240904191044,333.17,0.0,0.0,-3.64,2.54,5.54,335.25046
20240904191044,330.67,0.0,0.0,-3.88,2.41,5.38,332.8172
20240904191044,327.99,0.0,0.0,-4.1,2.26,5.18,330.35096
20240904191045,325.62,0.0,0.0,-4.32,2.13,5.04,327.55984
20240904191045,323.52,0.0,0.0,-4.47,2.0,4.87,325.0708
20240904191045,320.15,0.0,0.0,-4.79,1.84,4.67,322.34784
20240904191045,317.73,0.0,0.0,-4.94,1.68,4.47,319.77868
20240904191045,314.62,0.0,0.0,-5.15,1.49,4.22,317.11602
20240904191045,312.52,0.0,0.0,-5.31,1.39,4.06,314.71698
20240904191045,309.22,0.0,0.0,-5.59,1.23,3.82,311.89386
20240904191046,306.86,0.0,0.0,-5.67,1.08,3.58,309.2186
20240904191046,304.52,0.0,0.0,-5.75,0.93,3.35,306.33416
20240904191046,301.82,0.0,0.0,-5.9,0.79,3.11,303.72076
20240904191046,299.16,0.0,0.0,-6.04,0.64,2.88,301.16262
20240904191046,296.53,0.0,0.0,-6.2,0.5,2.64,298.49894
20240904191046,294.18,0.0,0.0,-6.3,0.35,2.43,295.97352
20240904191046,291.67,0.0,0.0,-6.35,0.21,2.18,293.41796
20240904191047,289.35,0.0,0.0,-6.56,0.08,1.99,290.93198
20240904191047,285.99,0.0,0.0,-6.58,-0.12,1.64,287.98478
20240904191047,284.46,0.0,0.0,-6.75,-0.19,1.5,285.36492
20240904191047,281.32,0.0,0.0,-6.83,-0.39,1.19,282.75402
20240904191047,278.87,0.0,0.0,-6.96,-0.52,0.93,280.2577
20240904191047,276.55,0.0,0.0,-6.93,-0.67,0.69,277.90488
20240904191047,274.3,0.0,0.0,-7.07,-0.81,0.45,275.47882
20240904191048,272.01,0.0,0.0,-7.07,-0.95,0.2,273.24926
20240904191048,269.92,0.0,0.0,-7.21,-1.12,-0.02,271.22244
20240904191048,268.07,0.0,0.0,-7.16,-1.2,-0.24,269.32392
20240904191048,266.29,0.0,0.0,-7.31,-1.36,-0.44,267.74942
20240904191048,265.29,0.0,0.0,-7.32,-1.42,-0.55,266.11722
20240904191048,264.16,0.0,0.0,-7.43,-1.52,-0.69,265.02902
20240904191048,263.81,0.0,0.0,-7.54,-1.59,-0.73,264.09008
20240904191049,263.2,0.0,0.0,-7.67,-1.63,-0.83,263.39954
20240904191049,262.18,0.0,0.0,-7.78,-1.76,-0.95,262.3345
20240904191049,262.66,0.0,0.0,-7.92,-1.76,-0.9,261.97366
20240904191049,261.98,0.0,0.0,-8.05,-1.85,-1.0,261.47806
20240904191049,261.81,0.0,0.0,-8.15,-1.9,-1.03,261.31626
20240904191049,261.81,0.0,0.0,-8.32,-1.95,-1.05,261.06036
20240904191049,261.46,0.0,0.0,-8.44,-2.01,-1.11,260.8656
20240904191050,261.87,0.0,0.0,-8.52,-1.99,-1.07,261.0077
20240904191050,261.76,0.0,0.0,-8.67,-2.03,-1.1,261.03806
20240904191050,261.95,0.0,0.0,-8.82,-2.05,-1.09,261.32544
20240904191050,262.21,0.0,0.0,-8.89,-2.04,-1.07,261.45472
20240904191050,262.34,0.0,0.0,-9.01,-2.05,-1.07,261.7793
20240904191050,262.31,0.0,0.0,-9.13,-2.09,-1.08,261.75242
20240904191050,262.51,0.0,0.0,-9.23,-2.11,-1.06,261.82032
20240904191051,262.92,0.0,0.0,-9.36,-2.09,-1.02,262.11578
20240904191051,263.02,0.0,0.0,-9.47,-2.1,-1.02,261.9653
20240904191051,263.29,0.0,0.0,-9.56,-2.1,-0.98,262.12122
20240904191051,263.23,0.0,0.0,-9.68,-2.14,-1.0,262.271
20240904191051,263.53,0.0,0.0,-9.79,-2.13,-0.97,262.61854
20240904191051,264.11,0.0,0.0,-9.9,-2.1,-0.89,262.99206
20240904191051,264.3,0.0,0.0,-10.01,-2.09,-0.88,263.3592
20240904191052,264.83,0.0,0.0,-10.14,-2.07,-0.8,263.68174
20240904191052,265.09,0.0,0.0,-10.24,-2.07,-0.77,264.11738
20240904191052,265.77,0.0,0.0,-10.31,-2.02,-0.66,264.66068
20240904191052,265.97,0.0,0.0,-10.3,-2.01,-0.63,264.88934
20240904191052,266.58,0.0,0.0,-10.35,-1.96,-0.53,265.51984
20240904191052,267.15,0.0,0.0,-10.3,-1.9,-0.44,265.97116
20240904191052,267.73,0.0,0.0,-10.32,-1.86,-0.34,266.42264
20240904191053,267.85,0.0,0.0,-10.3,-1.84,-0.33,266.86364
20240904191053,268.8,0.0,0.0,-10.32,-1.74,-0.18,267.5371
20240904191053,269.06,0.0,0.0,-10.27,-1.73,-0.13,267.98098
20240904191053,269.67,0.0,0.0,-10.32,-1.68,-0.04,268.39456
20240904191053,270.07,0.0,0.0,-10.26,-1.65,0.04,268.97544
20240904191053,270.68,0.0,0.0,-10.31,-1.58,0.12,269.49478
20240904191053,271.14,0.0,0.0,-10.25,-1.53,0.19,270.13452
20240904191054,271.62,0.0,0.0,-10.21,-1.48,0.27,270.5102
20240904191054,272.25,0.0,0.0,-10.23,-1.42,0.37,270.9877
20240904191054,272.57,0.0,0.0,-10.21,-1.4,0.42,271.45538
20240904191054,273.14,0.0,0.0,-10.19,-1.34,0.51,272.13226
20240904191054,273.43,0.0,0.0,-10.18,-1.32,0.55,272.44412
20240904191054,273.83,0.0,0.0,-10.21,-1.28,0.61,272.80024
20240904191054,274.51,0.0,0.0,-10.11,-1.21,0.72,273.76748
20240904191055,274.97,0.0,0.0,-10.09,-1.19,0.79,274.00674
20240904191055,275.59,0.0,0.0,-10.19,-1.12,0.89,274.4578
20240904191055,275.32,0.0,0.0,-10.16,-1.12,0.83,274.73248
20240904191055,276.27,0.0,0.0,-10.05,-1.02,0.96,275.14608
20240904191055,276.11,0.0,0.0,-9.89,-1.02,0.92,275.5375
20240904191055,276.74,0.0,0.0,-9.85,-0.95,1.01,275.7706
20240904191055,277.12,0.0,0.0,-9.66,-0.9,1.05,276.14816
20240904191056,277.3,0.0,0.0,-9.5,-0.87,1.06,276.254
20240904191056,277.43,0.0,0.0,-9.38,-0.85,1.06,276.40088
20240904191056,277.68,0.0,0.0,-9.24,-0.8,1.07,276.53476
20240904191056,277.83,0.0,0.0,-9.06,-0.79,1.08,276.41706
20240904191056,277.08,0.0,0.0,-8.88,-0.82,0.95,276.30694
20240904191056,276.35,0.0,0.0,-8.74,-0.86,0.84,275.36002
20240904191056,274.76,0.0,0.0,-8.53,-0.96,0.61,274.30198
20240904191057,273.43,0.0,0.0,-8.34,-1.01,0.41,273.0411
20240904191057,271.45,0.0,0.0,-8.13,-1.13,0.16,271.52958
20240904191057,268.93,0.0,0.0,-7.9,-1.28,-0.15,269.6137
20240904191057,266.57,0.0,0.0,-7.68,-1.42,-0.42,267.5444
20240904191057,264.56,0.0,0.0,-7.48,-1.48,-0.66,265.47782
20240904191057,261.59,0.0,0.0,-7.24,-1.64,-0.97,263.05256
20240904191057,259.14,0.0,0.0,-7.03,-1.75,-1.23,260.67034
20240904191058,255.97,0.0,0.0,-6.82,-1.91,-1.55,257.81408
20240904191058,253.33,0.0,0.0,-6.63,-2.01,-1.82,255.00022
20240904191058,250.09,0.0,0.0,-6.42,-2.15,-2.14,252.39784
20240904191058,247.86,0.0,0.0,-6.18,-2.2,-2.33,249.70912
20240904191058,245.77,0.0,0.0,-6.0,-2.27,-2.51,247.014
20240904191058,242.66,0.0,0.0,-5.73,-2.37,-2.76,244.19096
20240904191058,240.12,0.0,0.0,-5.5,-2.44,-2.96,241.65082
20240904191059,237.43,0.0,0.0,-5.22,-2.51,-3.13,239.09514
20240904191059,234.52,0.0,0.0,-4.97,-2.57,-3.34,236.92994
20240904191059,232.24,0.0,0.0,-4.76,-2.63,-3.49,234.45046
20240904191059,230.43,0.0,0.0,-4.58,-2.66,-3.6,231.9595
20240904191059,226.93,0.0,0.0,-4.3,-2.78,-3.85,229.5078
20240904191059,225.81,0.0,0.0,-4.16,-2.8,-3.87,227.28996
20240904191059,223.94,0.0,0.0,-3.98,-2.85,-3.97,224.93288
20240904191100,220.15,0.0,0.0,-3.67,-2.97,-4.22,222.68298
20240904191100,218.46,0.0,0.0,-3.51,-3.01,-4.31,219.97004
20240904191100,216.51,0.0,0.0,-3.32,-3.07,-4.41,217.90122
20240904191100,214.18,0.0,0.0,-3.08,-3.1,-4.49,215.67028
20240904191100,211.87,0.0,0.0,-2.83,-3.12,-4.56,213.49936
20240904191100,209.64,0.0,0.0,-2.6,-3.14,-4.64,211.44134
20240904191100,208.33,0.0,0.0,-2.47,-3.16,-4.7,209.5438
20240904191101,206.54,0.0,0.0,-2.26,-3.15,-4.7,207.93958
20240904191101,205.17,0.0,0.0,-2.11,-3.17,-4.72,206.48304
20240904191101,204.16,0.0,0.0,-2.04,-3.2,-4.82,205.11066
20240904191101,203.33,0.0,0.0,-1.96,-3.22,-4.87,203.80256
20240904191101,201.9,0.0,0.0,-1.84,-3.29,-4.97,202.73832
20240904191101,201.03,0.0,0.0,-1.75,-3.3,-5.01,201.57188
20240904191101,200.65,0.0,0.0,-1.76,-3.36,-5.16,200.74484
20240904191102,199.74,0.0,0.0,-1.71,-3.41,-5.34,200.1784
20240904191102,199.37,0.0,0.0,-1.69,-3.4,-5.44,199.80718
20240904191102,199.54,0.0,0.0,-1.73,-3.41,-5.48,199.36908
20240904191102,199.54,0.0,0.0,-1.72,-3.39,-5.46,199.15984
20240904191102,199.29,0.0,0.0,-1.74,-3.46,-5.62,198.85456
20240904191102,199.63,0.0,0.0,-1.82,-3.5,-5.73,198.83636
20240904191102,200.08,0.0,0.0,-1.91,-3.58,-5.85,198.792
20240904191103,199.68,0.0,0.0,-1.88,-3.62,-5.92,198.94404
20240904191103,199.8,0.0,0.0,-1.95,-3.68,-6.07,198.99244
20240904191103,200.01,0.0,0.0,-2.01,-3.72,-6.17,199.16062
20240904191103,199.86,0.0,0.0,-2.0,-3.75,-6.21,199.0201
20240904191103,199.44,0.0,0.0,-1.96,-3.8,-6.28,199.2786
20240904191103,199.75,0.0,0.0,-2.03,-3.87,-6.36,199.29992
20240904191103,200.63,0.0,0.0,-2.19,-3.98,-6.44,199.44924
20240904191104,200.58,0.0,0.0,-2.19,-4.03,-6.48,199.68804
20240904191104,200.61,0.0,0.0,-2.22,-4.11,-6.53,199.91412
20240904191104,201.41,0.0,0.0,-2.33,-4.17,-6.5,200.1695
20240904191104,201.9,0.0,0.0,-2.45,-4.26,-6.63,200.65964
20240904191104,201.91,0.0,0.0,-2.5,-4.35,-6.77,201.08976
20240904191104,202.7,0.0,0.0,-2.63,-4.34,-6.78,201.64346
20240904191104,203.82,0.0,0.0,-2.77,-4.3,-6.7,202.33036
20240904191105,204.21,0.0,0.0,-2.83,-4.31,-6.68,202.80842
20240904191105,204.83,0.0,0.0,-2.97,-4.37,-6.78,203.52586
20240904191105,205.38,0.0,0.0,-3.08,-4.44,-6.83,204.15894
20240904191105,205.72,0.0,0.0,-3.17,-4.47,-6.9,204.844
20240904191105,206.59,0.0,0.0,-3.33,-4.46,-6.92,205.55136
20240904191105,207.22,0.0,0.0,-3.44,-4.46,-6.94,206.20418
20240904191105,207.86,0.0,0.0,-3.54,-4.44,-6.92,206.8366
20240904191106,208.76,0.0,0.0,-3.71,-4.49,-6.94,207.5703
20240904191106,209.37,0.0,0.0,-3.83,-4.51,-6.97,208.09704
20240904191106,209.85,0.0,0.0,-3.96,-4.57,-7.04,208.81718
20240904191106,210.64,0.0,0.0,-4.1,-4.57,-7.04,209.41198
20240904191106,211.04,0.0,0.0,-4.14,-4.54,-6.98,209.8357
20240904191106,211.4,0.0,0.0,-4.23,-4.57,-7.01,210.21476
20240904191106,211.82,0.0,0.0,-4.3,-4.58,-6.99,210.6625
20240904191107,212.2,0.0,0.0,-4.35,-4.56,-6.97,210.94172
20240904191107,212.08,0.0,0.0,-4.34,-4.58,-6.98,211.04136
20240904191107,212.19,0.0,0.0,-4.32,-4.54,-6.9,211.14028
20240904191107,212.02,0.0,0.0,-4.31,-4.56,-6.95,211.1115
20240904191107,212.09,0.0,0.0,-4.33,-4.56,-6.96,211.15828
20240904191107,212.16,0.0,0.0,-4.32,-4.54,-6.92,211.32058
20240904191107,211.99,0.0,0.0,-4.25,-4.52,-6.86,211.06882
20240904191108,212.07,0.0,0.0,-4.26,-4.56,-6.84,211.20358
20240904191108,212.22,0.0,0.0,-4.3,-4.57,-6.85,211.14054
20240904191108,212.27,0.0,0.0,-4.3,-4.57,-6.83,211.12048
20240904191108,212.25,0.0,0.0,-4.23,-4.51,-6.74,211.21364
20240904191108,212.32,0.0,0.0,-4.24,-4.48,-6.73,211.34562
20240904191108,212.05,0.0,0.0,-4.16,-4.46,-6.68,211.1751
20240904191108,212.52,0.0,0.0,-4.16,-4.4,-6.53,211.2272
20240904191109,212.05,0.0,0.0,-4.07,-4.41,-6.52,211.13142
20240904191109,212.1,0.0,0.0,-4.07,-4.45,-6.49,211.1269
20240904191109,212.04,0.0,0.0,-4.03,-4.39,-6.45,211.22962
20240904191109,212.23,0.0,0.0,-4.01,-4.33,-6.37,211.35192
20240904191109,212.36,0.0,0.0,-3.94,-4.22,-6.22,211.25452
20240904191109,212.0,0.0,0.0,-3.85,-4.19,-6.18,211.1398
20240904191109,212.15,0.0,0.0,-3.81,-4.11,-6.08,211.24426
20240904191110,212.23,0.0,0.0,-3.79,-4.07,-6.03,211.09666
20240904191110,212.19,0.0,0.0,-3.73,-3.98,-5.95,211.20612
20240904191110,212.01,0.0,0.0,-3.63,-3.89,-5.85,211.17432
20240904191110,212.25,0.0,0.0,-3.58,-3.77,-5.72,211.19216
20240904191110,212.11,0.0,0.0,-3.51,-3.7,-5.63,211.30068
20240904191110,212.16,0.0,0.0,-3.45,-3.61,-5.52,211.20632
20240904191110,212.21,0.0,0.0,-3.37,-3.53,-5.39,211.21974
20240904191111,212.22,0.0,0.0,-3.31,-3.44,-5.29,211.28392
20240904191111,212.01,0.0,0.0,-3.21,-3.36,-5.18,211.35436
20240904191111,212.31,0.0,0.0,-3.15,-3.26,-5.02,211.21406
20240904191111,212.15,0.0,0.0,-3.05,-3.16,-4.9,211.41656
20240904191111,212.09,0.0,0.0,-2.93,-3.06,-4.71,211.18534
20240904191111,212.19,0.0,0.0,-2.88,-2.98,-4.63,211.29278
20240904191111,212.24,0.0,0.0,-2.79,-2.9,-4.45,211.15618
20240904191112,211.92,0.0,0.0,-2.68,-2.84,-4.34,211.2607
20240904191112,212.18,0.0,0.0,-2.65,-2.81,-4.23,211.12826
20240904191112,212.2,0.0,0.0,-2.62,-2.78,-4.18,211.12344
20240904191112,211.6,0.0,0.0,-2.53,-2.76,-4.14,211.18038
20240904191112,212.25,0.0,0.0,-2.52,-2.69,-4.01,211.12146
20240904191112,211.98,0.0,0.0,-2.41,-2.61,-3.87,211.1646
20240904191112,211.87,0.0,0.0,-2.32,-2.54,-3.74,211.13712
20240904191113,212.08,0.0,0.0,-2.24,-2.43,-3.58,211.198
20240904191113,212.12,0.0,0.0,-2.15,-2.35,-3.44,211.14524
20240904191113,211.7,0.0,0.0,-2.04,-2.25,-3.32,211.29056
20240904191113,211.84,0.0,0.0,-1.97,-2.17,-3.19,211.02
20240904191113,212.79,0.0,0.0,-1.93,-2.05,-2.99,211.16094
20240904191113,211.99,0.0,0.0,-1.79,-1.96,-2.87,211.23852
20240904191113,211.67,0.0,0.0,-1.67,-1.86,-2.72,211.32512
20240904191114,211.9,0.0,0.0,-1.59,-1.74,-2.57,211.07418
20240904191114,212.54,0.0,0.0,-1.53,-1.63,-2.4,211.05974
20240904191114,211.99,0.0,0.0,-1.45,-1.58,-2.32,211.1514
20240904191114,212.17,0.0,0.0,-1.4,-1.51,-2.24,211.09766
20240904191114,212.27,0.0,0.0,-1.41,-1.51,-2.24,211.063
20240904191114,211.86,0.0,0.0,-1.36,-1.48,-2.21,211.01172
20240904191114,211.82,0.0,0.0,-1.35,-1.48,-2.18,211.07092
20240904191115,211.96,0.0,0.0,-1.35,-1.46,-2.17,210.94682
20240904191115,212.06,0.0,0.0,-1.33,-1.43,-2.14,211.0318
20240904191115,211.68,0.0,0.0,-1.32,-1.44,-2.16,210.99892
20240904191115,211.43,0.0,0.0,-1.3,-1.44,-2.15,211.10268
20240904191115,212.37,0.0,0.0,-1.33,-1.4,-2.11,211.04632
20240904191115,211.15,0.0,0.0,-1.28,-1.42,-2.14,210.94012
20240904191115,212.39,0.0,0.0,-1.33,-1.4,-2.1,211.0626
20240904191116,211.35,0.0,0.0,-1.27,-1.39,-2.1,210.95762
20240904191116,212.13,0.0,0.0,-1.31,-1.4,-2.11,211.0672
20240904191116,211.98,0.0,0.0,-1.3,-1.38,-2.1,211.07102
20240904191116,211.57,0.0,0.0,-1.29,-1.39,-2.13,210.92866
20240904191116,211.66,0.0,0.0,-1.3,-1.39,-2.13,211.01998
20240904191116,212.22,0.0,0.0,-1.36,-1.41,-2.18,210.97732
20240904191116,211.73,0.0,0.0,-1.39,-1.47,-2.26,210.92416
20240904191117,211.89,0.0,0.0,-1.44,-1.53,-2.34,210.9362
20240904191117,212.13,0.0,0.0,-1.49,-1.56,-2.4,211.04284
20240904191117,211.67,0.0,0.0,-1.52,-1.62,-2.5,210.97172
20240904191117,211.73,0.0,0.0,-1.57,-1.67,-2.57,211.0517
20240904191117,211.68,0.0,0.0,-1.61,-1.71,-2.64,210.94738
20240904191117,212.09,0.0,0.0,-1.69,-1.77,-2.73,210.97126
20240904191117,211.93,0.0,0.0,-1.71,-1.81,-2.78,210.93426
20240904191118,212.0,0.0,0.0,-1.71,-1.81,-2.76,210.87092
20240904191118,211.85,0.0,0.0,-1.7,-1.81,-2.77,211.02304
20240904191118,211.87,0.0,0.0,-1.63,-1.72,-2.64,210.93438
20240904191118,211.26,0.0,0.0,-1.53,-1.65,-2.55,210.98026
20240904191118,212.34,0.0,0.0,-1.5,-1.56,-2.38,211.00312
20240904191118,211.89,0.0,0.0,-1.41,-1.48,-2.29,210.93096
20240904191118,211.96,0.0,0.0,-1.32,-1.4,-2.14,211.02398
20240904191119,211.45,0.0,0.0,-1.26,-1.35,-2.1,210.9358
20240904191119,212.2,0.0,0.0,-1.3,-1.34,-2.08,211.06066
20240904191119,211.82,0.0,0.0,-1.29,-1.35,-2.11,211.02314
20240904191119,212.29,0.0,0.0,-1.3,-1.35,-2.08,211.18618
20240904191119,212.34,0.0,0.0,-1.31,-1.35,-2.09,211.35578
20240904191119,214.17,0.0,0.0,-1.4,-1.35,-2.06,211.65584
20240904191119,214.1,0.0,0.0,-1.43,-1.41,-2.11,212.0063
20240904191120,215.4,0.0,0.0,-1.55,-1.45,-2.16,212.66398
20240904191120,217.11,0.0,0.0,-1.67,-1.47,-2.17,213.4131
20240904191120,217.83,0.0,0.0,-1.77,-1.55,-2.23,214.43664
20240904191120,219.18,0.0,0.0,-1.91,-1.6,-2.28,215.57994
20240904191120,221.7,0.0,0.0,-2.11,-1.64,-2.28,217.09646
20240904191120,225.22,0.0,0.0,-2.36,-1.65,-2.23,219.29658
20240904191120,227.72,0.0,0.0,-2.55,-1.68,-2.19,221.55002
20240904191121,232.29,0.0,0.0,-2.82,-1.64,-2.03,224.54786
20240904191121,235.85,0.0,0.0,-3.04,-1.6,-1.91,227.78942
20240904191121,239.3,0.0,0.0,-3.21,-1.54,-1.75,231.16278
20240904191121,243.74,0.0,0.0,-3.42,-1.44,-1.54,234.94584
20240904191121,247.29,0.0,0.0,-3.62,-1.39,-1.36,238.72362
20240904191121,251.96,0.0,0.0,-3.86,-1.27,-1.13,242.71716
20240904191121,256.29,0.0,0.0,-4.09,-1.2,-0.87,246.96544
20240904191122,260.21,0.0,0.0,-4.27,-1.05,-0.66,251.1233
20240904191122,263.91,0.0,0.0,-4.4,-0.97,-0.4,255.37986
20240904191122,267.44,0.0,0.0,-4.61,-0.84,-0.17,259.5839
20240904191122,270.97,0.0,0.0,-4.72,-0.7,0.07,263.34466
20240904191122,274.23,0.0,0.0,-4.78,-0.56,0.3,266.95676
20240904191122,277.51,0.0,0.0,-4.86,-0.44,0.56,270.63578
20240904191122,280.17,0.0,0.0,-4.85,-0.31,0.75,274.05048
20240904191123,282.8,0.0,0.0,-4.96,-0.21,0.97,277.1564
20240904191123,286.13,0.0,0.0,-5.0,-0.06,1.24,280.37078
20240904191123,288.02,0.0,0.0,-5.07,0.03,1.41,283.02344
20240904191123,291.45,0.0,0.0,-5.02,0.2,1.67,285.84594
20240904191123,291.92,0.0,0.0,-5.17,0.23,1.76,288.08752
20240904191123,293.15,0.0,0.0,-5.15,0.3,1.86,290.09442
20240904191123,295.02,0.0,0.0,-5.19,0.41,2.03,291.95046
20240904191124,297.29,0.0,0.0,-5.16,0.53,2.23,293.56296
20240904191124,297.84,0.0,0.0,-5.13,0.55,2.27,295.28418
20240904191124,298.15,0.0,0.0,-5.15,0.57,2.31,296.32764
20240904191124,299.55,0.0,0.0,-5.09,0.62,2.42,297.29016
20240904191124,299.8,0.0,0.0,-5.06,0.62,2.44,298.11066
20240904191124,300.36,0.0,0.0,-5.04,0.63,2.49,298.76162
20240904191124,300.72,0.0,0.0,-5.02,0.63,2.52,299.29706
20240904191125,301.06,0.0,0.0,-4.97,0.64,2.53,299.70126
20240904191125,300.49,0.0,0.0,-4.99,0.61,2.5,299.88474
20240904191125,300.54,0.0,0.0,-4.89,0.58,2.46,299.94336
20240904191125,300.88,0.0,0.0,-4.93,0.6,2.51,300.1444
20240904191125,300.94,0.0,0.0,-4.87,0.6,2.49,300.15976
20240904191125,301.04,0.0,0.0,-4.85,0.6,2.49,300.37042
20240904191125,300.99,0.0,0.0,-4.8,0.57,2.47,300.32238
20240904191126,301.37,0.0,0.0,-4.77,0.59,2.49,300.45104
20240904191126,301.28,0.0,0.0,-4.8,0.59,2.49,300.46796
20240904191126,301.58,0.0,0.0,-4.77,0.6,2.51,300.51542
20240904191126,301.47,0.0,0.0,-4.71,0.57,2.48,300.68396
20240904191126,301.72,0.0,0.0,-4.73,0.59,2.51,300.90914
20240904191126,301.76,0.0,0.0,-4.65,0.58,2.47,300.99224
20240904191126,301.79,0.0,0.0,-4.7,0.6,2.49,301.12766
20240904191127,302.27,0.0,0.0,-4.67,0.64,2.51,301.17428
20240904191127,301.97,0.0,0.0,-4.62,0.61,2.46,301.28998
20240904191127,301.99,0.0,0.0,-4.62,0.62,2.46,301.2937
20240904191127,302.37,0.0,0.0,-4.62,0.66,2.48,301.46374
20240904191127,302.44,0.0,0.0,-4.6,0.68,2.46,301.64762
20240904191127,302.71,0.0,0.0,-4.59,0.69,2.48,301.84092
20240904191127,302.44,0.0,0.0,-4.56,0.67,2.44,301.79078
20240904191128,303.3,0.0,0.0,-4.51,0.73,2.47,302.10452
20240904191128,302.91,0.0,0.0,-4.49,0.71,2.43,302.139
