GPS time,CoG,Lat,Lon,VX,VY,VZ
20240904183908,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183908,36.05,29.18824917,-81.04461683,0.0,-0.0,0.0
20240904183908,36.05,29.18824917,-81.04461683,0.01,-0.01,0.01
20240904183908,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.0
20240904183908,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904183908,36.05,29.18824917,-81.04461683,-0.0,0.01,0.01
20240904183909,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183909,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183909,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183909,36.05,29.18824917,-81.04461683,0.0,0.0,-0.01
20240904183909,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183909,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.01
20240904183909,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183910,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183910,36.05,29.18824917,-81.04461683,0.0,0.01,-0.01
20240904183910,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.01
20240904183910,36.05,29.18824917,-81.04461683,0.01,-0.01,-0.0
20240904183910,36.05,29.18824917,-81.04461683,-0.02,-0.0,0.01
20240904183910,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183911,36.05,29.18824917,-81.04461683,0.01,-0.02,0.01
20240904183911,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.01
20240904183911,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183911,36.05,29.18824917,-81.04461683,0.01,0.01,0.0
20240904183911,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.01
20240904183911,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183911,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.01
20240904183912,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183912,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183912,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183912,36.05,29.18824917,-81.04461683,0.0,-0.01,0.0
20240904183912,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183912,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.0
20240904183912,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183913,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183913,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.01
20240904183913,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183913,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183913,36.05,29.18824917,-81.04461683,-0.01,0.0,0.01
20240904183913,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.01
20240904183913,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183914,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183914,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.0
20240904183914,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183914,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.01
20240904183914,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183914,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183914,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183915,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183915,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183915,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.01
20240904183915,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.0
20240904183915,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183915,36.05,29.18824917,-81.04461683,0.01,-0.01,-0.0
20240904183915,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183916,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183916,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.0
20240904183916,36.05,29.18824917,-81.04461683,0.0,0.01,-0.0
20240904183916,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183916,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183916,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183916,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183917,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183917,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183917,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183917,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183917,36.05,29.18824917,-81.04461683,0.0,-0.0,0.02
20240904183917,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.02
20240904183917,36.05,29.18824917,-81.04461683,-0.01,0.0,0.01
20240904183918,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183918,36.05,29.18824917,-81.04461683,0.0,0.01,0.01
20240904183918,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183918,36.05,29.18824917,-81.04461683,0.02,0.0,0.0
20240904183918,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183918,36.05,29.18824917,-81.04461683,0.01,0.01,0.01
20240904183918,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183919,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904183919,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904183919,36.05,29.18824917,-81.04461683,-0.0,0.0,0.01
20240904183919,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904183919,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183919,36.05,29.18824917,-81.04461683,0.01,-0.01,-0.0
20240904183919,36.05,29.18824917,-81.04461683,-0.0,0.01,0.01
20240904183920,36.05,29.18824917,-81.04461683,0.01,0.0,-0.01
20240904183920,36.05,29.18824917,-81.04461683,-0.0,0.01,0.01
20240904183920,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183920,36.05,29.18824917,-81.04461683,0.01,-0.02,0.01
20240904183920,36.05,29.18824917,-81.04461683,0.0,-0.0,0.0
20240904183920,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183920,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183921,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183921,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183921,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.0
20240904183921,36.05,29.18824917,-81.04461683,0.01,0.01,0.01
20240904183921,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183921,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183921,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183922,36.05,29.18824917,-81.04461683,0.01,0.0,0.01
20240904183922,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.01
20240904183922,36.05,29.18824917,-81.04461683,0.01,0.01,0.01
20240904183922,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183922,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183922,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183922,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183923,36.05,29.18824917,-81.04461683,0.0,0.01,-0.0
20240904183923,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183923,36.05,29.18824917,-81.04461683,0.0,0.02,-0.01
20240904183923,36.05,29.18824917,-81.04461683,-0.01,0.0,0.01
20240904183923,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183923,36.05,29.18824917,-81.04461683,-0.01,0.01,0.01
20240904183923,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183924,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183924,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.01
20240904183924,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183924,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.0
20240904183924,36.05,29.18824917,-81.04461683,0.0,-0.01,0.01
20240904183924,36.05,29.18824917,-81.04461683,0.01,-0.01,0.01
20240904183924,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.0
20240904183925,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183925,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183925,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183925,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183925,36.05,29.18824917,-81.04461683,-0.0,0.01,0.01
20240904183925,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.01
20240904183925,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183926,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183926,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183926,36.05,29.18824917,-81.04461683,-0.0,0.0,0.01
20240904183926,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.0
20240904183926,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183926,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183926,36.05,29.18824917,-81.04461683,0.01,-0.01,-0.0
20240904183927,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183927,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183927,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183927,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183927,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183927,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183927,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904183928,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183928,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183928,36.05,29.18824917,-81.04461683,-0.01,0.01,0.0
20240904183928,36.05,29.18824917,-81.04461683,0.01,0.01,0.0
20240904183928,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.01
20240904183928,36.05,29.18824917,-81.04461683,0.01,0.01,0.0
20240904183928,36.05,29.18824917,-81.04461683,-0.01,0.0,0.01
20240904183929,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183929,36.05,29.18824917,-81.04461683,-0.01,-0.01,0.01
20240904183929,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183929,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904183929,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183929,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183929,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183930,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.0
20240904183930,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183930,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183930,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183930,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183930,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183930,36.05,29.18824917,-81.04461683,-0.01,-0.01,0.01
20240904183931,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183931,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.0
20240904183931,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183931,36.05,29.18824917,-81.04461683,-0.01,-0.01,-0.0
20240904183931,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183931,36.05,29.18824917,-81.04461683,0.0,-0.01,0.0
20240904183931,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183932,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183932,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183932,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183932,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.0
20240904183932,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.0
20240904183932,36.05,29.18824917,-81.04461683,0.0,0.01,-0.0
20240904183932,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.0
20240904183933,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183933,36.05,29.18824917,-81.04461683,0.0,-0.01,0.0
20240904183933,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183933,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183933,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.0
20240904183933,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183933,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183934,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183934,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183934,36.05,29.18824917,-81.04461683,0.0,-0.01,-0.01
20240904183934,36.05,29.18824917,-81.04461683,-0.01,0.01,0.01
20240904183934,36.05,29.18824917,-81.04461683,0.0,0.0,-0.01
20240904183934,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.0
20240904183934,36.05,29.18824917,-81.04461683,0.0,0.01,-0.0
20240904183935,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183935,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904183935,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183935,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183935,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.01
20240904183935,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183935,36.05,29.18824917,-81.04461683,0.01,0.0,-0.01
20240904183936,36.05,29.18824917,-81.04461683,0.0,0.01,-0.0
20240904183936,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183936,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.01
20240904183936,36.05,29.18824917,-81.04461683,0.01,0.01,0.0
20240904183936,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.01
20240904183936,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183936,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183937,36.05,29.18824917,-81.04461683,0.01,-0.01,-0.0
20240904183937,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183937,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183937,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.0
20240904183937,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183937,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904183937,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183938,36.05,29.18824917,-81.04461683,-0.01,-0.01,0.0
20240904183938,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183938,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183938,36.05,29.18824917,-81.04461683,0.01,0.01,-0.01
20240904183938,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.0
20240904183938,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183938,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904183939,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183939,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183939,36.05,29.18824917,-81.04461683,-0.01,0.0,0.01
20240904183939,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183939,36.05,29.18824917,-81.04461683,0.0,-0.01,0.01
20240904183939,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183939,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183940,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183940,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183940,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183940,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904183940,36.05,29.18824917,-81.04461683,-0.0,0.01,0.01
20240904183940,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183940,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904183941,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.0
20240904183941,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.0
20240904183941,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904183941,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183941,36.05,29.18824917,-81.04461683,0.0,0.01,0.01
20240904183941,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183941,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183942,36.05,29.18824917,-81.04461683,-0.01,0.0,0.0
20240904183942,36.05,29.18824917,-81.04461683,0.03,-0.0,-0.01
20240904183942,36.05,29.18824917,-81.04461683,-0.02,0.0,0.02
20240904183942,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.01
20240904183942,36.05,29.18824917,-81.04461683,-0.01,0.01,0.01
20240904183942,36.05,29.18824917,-81.04461683,0.01,0.0,-0.02
20240904183942,36.05,29.18824917,-81.04461683,-0.0,0.01,0.01
20240904183943,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183943,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183943,36.05,29.18824917,-81.04461683,0.0,-0.02,0.02
20240904183943,36.05,29.18824917,-81.04461683,0.01,-0.02,0.01
20240904183943,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.0
20240904183943,36.05,29.18824917,-81.04461683,0.01,0.01,0.01
20240904183943,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.01
20240904183944,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183944,36.05,29.18824917,-81.04461683,0.0,0.01,-0.0
20240904183944,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183944,36.05,29.18824917,-81.04461683,0.01,-0.01,0.01
20240904183944,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.01
20240904183944,36.05,29.18824917,-81.04461683,0.01,-0.01,0.01
20240904183944,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183945,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183945,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904183945,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183945,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183945,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183945,36.05,29.18824917,-81.04461683,0.02,-0.0,-0.0
20240904183945,36.05,29.18824917,-81.04461683,-0.02,0.0,0.0
20240904183946,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183946,36.05,29.18824917,-81.04461683,-0.01,0.01,0.0
20240904183946,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904183946,36.05,29.18824917,-81.04461683,-0.01,-0.01,0.0
20240904183946,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183946,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.01
20240904183946,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183947,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183947,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904183947,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183947,36.05,29.18824917,-81.04461683,0.0,-0.0,0.0
20240904183947,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183947,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183947,36.05,29.18824917,-81.04461683,0.01,0.0,-0.01
20240904183948,36.05,29.18824917,-81.04461683,-0.01,0.01,0.01
20240904183948,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183948,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183948,36.05,29.18824917,-81.04461683,0.01,0.0,0.01
20240904183948,36.05,29.18824917,-81.04461683,-0.01,-0.01,-0.01
20240904183948,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183948,36.05,29.18824917,-81.04461683,0.02,0.01,0.0
20240904183949,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183949,36.05,29.18824917,-81.04461683,0.01,0.0,0.01
20240904183949,36.05,29.18824917,-81.04461683,0.0,0.0,-0.01
20240904183949,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904183949,36.05,29.18824917,-81.04461683,0.0,-0.0,0.01
20240904183949,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183949,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183950,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183950,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183950,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.01
20240904183950,36.05,29.18824917,-81.04461683,0.01,-0.02,0.0
20240904183950,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183950,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.0
20240904183950,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904183951,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183951,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183951,36.05,29.18824917,-81.04461683,0.0,-0.0,0.0
20240904183951,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183951,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183951,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904183951,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183952,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904183952,36.05,29.18824917,-81.04461683,0.0,-0.0,0.0
20240904183952,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183952,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.0
20240904183952,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183952,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183952,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183953,36.05,29.18824917,-81.04461683,-0.0,0.0,0.01
20240904183953,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.01
20240904183953,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183953,36.05,29.18824917,-81.04461683,0.0,-0.01,0.0
20240904183953,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.0
20240904183953,36.05,29.18824917,-81.04461683,0.0,-0.01,0.01
20240904183953,36.05,29.18824917,-81.04461683,-0.01,-0.0,-0.0
20240904183954,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183954,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183954,36.05,29.18824917,-81.04461683,-0.01,0.01,0.01
20240904183954,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.01
20240904183954,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183954,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.0
20240904183954,36.05,29.18824917,-81.04461683,-0.0,0.0,0.0
20240904183955,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.01
20240904183955,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904183955,36.05,29.18824917,-81.04461683,0.01,-0.0,-0.01
20240904183955,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.01
20240904183955,36.05,29.18824917,-81.04461683,0.0,-0.0,0.0
20240904183955,36.05,29.18824917,-81.04461683,0.0,0.0,0.0
20240904183955,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.0
20240904183956,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904183956,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904183956,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183956,36.05,29.18824917,-81.04461683,0.0,-0.01,-0.0
20240904183956,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.01
20240904183956,36.05,29.18824917,-81.04461683,0.01,-0.0,0.01
20240904183956,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.0
20240904183957,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904183957,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.01
20240904183957,36.05,29.18824917,-81.04461683,-0.01,0.0,-0.0
20240904183957,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904183957,36.05,29.18824917,-81.04461683,0.0,0.0,-0.01
20240904183957,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.01
20240904183957,36.05,29.18824917,-81.04461683,-0.01,0.02,-0.0
20240904183958,36.05,29.18824917,-81.04461683,0.0,0.0,-0.0
20240904183958,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183958,36.05,29.18824917,-81.04461683,0.0,-0.0,-0.0
20240904183958,36.05,29.18824917,-81.04461683,0.01,-0.02,0.01
20240904183958,36.05,29.18824917,-81.04461683,-0.01,-0.01,0.0
20240904183958,36.05,29.18824917,-81.04461683,0.01,0.0,0.01
20240904183958,36.05,29.18824917,-81.04461683,-0.0,-0.01,-0.01
20240904183959,36.05,29.18824917,-81.04461683,-0.01,0.01,-0.0
20240904183959,36.05,29.18824917,-81.04461683,0.01,0.0,0.0
20240904183959,36.05,29.18824917,-81.04461683,0.0,-0.01,0.0
20240904183959,36.05,29.18824917,-81.04461683,0.01,-0.0,0.0
20240904183959,36.05,29.18824917,-81.04461683,-0.02,-0.0,0.01
20240904183959,36.05,29.18824917,-81.04461683,0.01,0.0,-0.01
20240904183959,36.05,29.18824917,-81.04461683,-0.0,-0.0,0.0
20240904184000,36.05,29.18824917,-81.04461683,0.0,0.01,0.0
20240904184000,36.05,29.18824917,-81.04461683,-0.0,-0.0,-0.0
20240904184000,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904184000,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.0
20240904184000,36.05,29.18824917,-81.04461683,0.0,-0.01,0.01
20240904184000,36.05,29.18824917,-81.04461683,0.01,-0.01,0.0
20240904184000,36.05,29.18824917,-81.04461683,-0.01,-0.0,0.0
20240904184001,36.05,29.18824917,-81.04461683,0.01,0.01,-0.0
20240904184001,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904184001,36.05,29.18824917,-81.04461683,-0.01,0.0,0.01
20240904184001,36.05,29.18824917,-81.04461683,0.0,0.0,-0.01
20240904184001,36.05,29.18824917,-81.04461683,-0.01,0.01,0.0
20240904184001,36.05,29.18824917,-81.04461683,0.01,0.0,-0.0
20240904184001,36.05,29.18824917,-81.04461683,-0.0,0.01,-0.01
20240904184002,36.05,29.18824917,-81.04461683,-0.0,0.0,-0.0
20240904184002,36.05,29.18824917,-81.04461683,-0.0,0.01,0.0
20240904184002,36.05,29.18824917,-81.04461683,0.0,0.01,-0.01
20240904184002,36.05,29.18824917,-81.04461683,0.0,-0.01,0.01
20240904184002,36.05,29.18824917,-81.04461683,0.0,-0.01,0.01
20240904184002,36.05,29.18824917,-81.04461683,0.0,0.0,0.01
20240904184002,36.05,29.18824917,-81.04461683,-0.0,-0.01,0.0
20240904184003,36.05,29.18824917,-81.04461683,0.0,-0.01,-0.0
